id,name,members_count,observers_count,leaders_count,members_pending_count,observers_pending_count,leaders_pending_count,total_people,workspace_id,workspace_name,restricted,description
33000162797,CWT SQL Server M&G DBA,5,0,0,0,0,0,5,2,My Team,no,SQL Server M&G DBA team
33000162515,CWT SRS Approvals,3,0,0,0,0,0,3,2,My Team,no,CWT SRS Approval Group
33000162798,CWT STO (Smart Traveler Online),3,0,0,0,0,0,3,2,My Team,no,This group is for STO OBT - Maintenance and set-up
33000162202,CWT Storage,8,0,0,0,0,0,8,2,My Team,no,null
33000163238,CWT Super User Group,1,0,0,0,0,0,1,2,My Team,no,Group containing the members of the SUG.  Used to control access to certain applications in production.
33000162518,CWT SupplierIQ,2,0,0,0,0,0,2,2,My Team,no,Manage the running of the application SupplierIQ
33000162979,CWT SupplierIQ Approver Group,3,0,0,0,0,0,3,2,My Team,no,Approver Group for the application CWT Supplier IQ
33000162519,CWT SupplierIQ Development,2,0,0,0,0,0,2,2,My Team,no,User group to be used in the CWT SupplierIQ Development
33000162980,CWT SupplierIQ Product Management,3,0,0,0,0,0,3,2,My Team,no,CWT SupplierIQ Product Management
33000163239,CWT Survey Creators,1,0,0,0,0,0,1,2,My Team,no,This is a group of users who have survey_creator role.
33000163240,CWT SURVEY-READER,1,0,0,0,0,0,1,2,My Team,no,Group allowed to view survey results
33000162799,CWT Sustainability API DevOps Support,4,0,0,0,0,0,4,2,My Team,no,null
33000162733,CWT Sybase Comm DBA,18,0,0,0,0,0,18,2,My Team,no,Sybase Commercial DBA team
33000163241,CWT Sybase M&G DBA,6,0,0,0,0,0,6,2,My Team,no,Sybase M&G DBA team
33000163242,CWT SYEX WILY MONITORING,1,0,0,0,0,0,1,2,My Team,no,null
33000163243,CWT Tableau Support,2,0,0,0,0,0,2,2,My Team,no,Data Visualization platform support group.
33000163244,CWT TEC User Group,6,0,0,0,0,0,6,2,My Team,no,Group for the CWT TEC User so a value can be entered for the required field Originating Group for TEC tickets.
33000162520,CWT TECH Services Desktop,8,0,0,0,0,0,8,2,My Team,no,"Group renamed from BPG APAC Synergy Products to CWT TECH Services Desktop on April 21, 2026 (RITM0542195)."
33000163245,CWT Telephony Approvers,3,0,0,0,0,0,3,2,My Team,no,Approvals of telephony service requests for dedicated VDN for client on transaction fee. CWT standards are to assign shared VDNs for clients on non-management fee.
33000163246,CWT TEMPLATE-GLOBAL-EDITOR,1,0,0,0,0,0,1,2,My Team,no,Group used to assign the template_editor_global role to users
33000163247,CWT TEMPLATE-GLOBAL-VIEW,1,0,0,0,0,0,1,2,My Team,no,Group used to assign the template_global-view role to users
33000163248,CWT TEMPLATE-GROUP-EDITOR,1,0,0,0,0,0,1,2,My Team,no,Group used to allow users to create and edit templates.
33000163856,CWT Test SR Group,0,0,0,0,0,0,0,2,My Team,no,
33000163249,CWT TFP SECURITY,4,0,0,0,0,0,4,2,My Team,no,null
33000163250,CWT Timecard Admin,1,0,0,0,0,0,1,2,My Team,no,Group used to assign the timecard_admin role.
33000163251,CWT Timecard User,1,0,0,0,0,0,1,2,My Team,no,Group used to assign the timecard_user role.
33000162734,CWT TMA Team,4,0,0,0,0,0,4,2,My Team,no,"Analyze, evaluate, escalate requiremts to Turismatica.  Note: Turismatica is a backoffice provider in LATAM (Exept Brasil and Costa Rica)"
33000163252,CWT Travcom E-Invoice Approver Group,4,0,0,0,0,0,4,2,My Team,no,Travcom E-Invoice Approver Group
33000163253,CWT Travel Consolidator Approvers,2,0,0,0,0,0,2,2,My Team,no,Approver Group for Travel Condolidator
33000163254,CWT Traveler Service ADM & EOs BR,5,0,0,0,0,0,5,2,My Team,no,Esse grupo será o responsável para responder as pendências.
33000162735,CWT Traveler Technology Approvers,10,0,0,0,0,0,10,2,My Team,no,Approvals for myCWT deployments
33000163255,CWT TRAVELERS SERVICES SUPPORT MX,1,0,0,0,0,0,1,2,My Team,no,null
33000162736,CWT Trip Approval API Support,3,0,0,0,0,0,3,2,My Team,no,This group is to support Trip Approval API related issues
33000162737,CWT Trondent PreTrip Support,3,0,0,0,0,0,3,2,My Team,no,Support Group to manage Trondent tickets
33000163256,CWT TS FR HD0 ONLINE CLERMONT,1,0,0,0,0,0,1,2,My Team,no,null
33000163257,CWT TS FR HD0 ONLINE LILLE,1,0,0,0,0,0,1,2,My Team,no,null
33000162981,CWT TS Global Network Operations,8,0,0,0,0,0,8,2,My Team,no,"This is NOT an IT group and tickets about LAN/WAN, IT data or voice network should not be sent to this team. This team deals with Business Continuity/Resiliency."
33000163258,CWT TS Products BR,1,0,0,0,0,0,1,2,My Team,no,SUPPORT TS PRODUCTS
33000163259,CWT TS-FULFILLER-ROLE-GROUP,1,0,0,0,0,0,1,2,My Team,no,Applies roles for Traveler Services Full Access Users
33000163260,CWT TSC UNKNOWN TICKET TRIAGE,1,0,0,0,0,0,1,2,My Team,no,This group will be assigned to incoming SSF Webforms or Portal tickets that have a missing assignment group or are trying to be assigned to an inactive group.
33000163261,CWT TSE Supvs,1,0,0,0,0,0,1,2,My Team,no,null
33000162982,CWT TT/AME Operations,4,0,0,0,0,0,4,2,My Team,no,Groups for all Travel Technology production 24/7 operations issues
33000162738,CWT TX CONTAS A PAGAR,6,0,0,0,0,0,6,2,My Team,no,Fulfillment group for TX Operational Errors processing
33000162739,CWT TX CONTAS A RECEBER,5,0,0,0,0,0,5,2,My Team,no,Fulfillment group for TX Operational Error
33000163262,CWT TX COUNSELORS ROLE GROUP,1,0,0,0,0,0,1,2,My Team,no,"Group that controls role membership for tx_counselors role. This is used to make the Functional Support (Offers Assistant, Spotnana, Power Express) workflow visible in virtual agent."
33000162740,CWT TX L2 Messaging Support,5,0,0,0,0,0,5,2,My Team,no,Internal L2 Support of IM chat errors and outages.
33000163263,CWT TX Op Error CFO Approvers Support,3,0,0,0,0,0,3,2,My Team,no,"Approval group for “TX Operational Errors” (Support) in excess of $10,001"
33000163264,CWT TX Op Error CFO Approvers TX,3,0,0,0,0,0,3,2,My Team,no,"Approval group for ""TX Operational Errors"" (TX) in excess of $10,001 November 20, 2025: Group manager changed to Priscilas Morales. Members amended to David Romero and Priscila Morales."
33000163265,CWT TX Op Error Director Approvers IT,2,0,0,0,0,0,2,2,My Team,no,"Approval group for “TX Operational Errors” (IT) amounts of $2001-10,000"
33000163266,CWT TX Op Error Director Approvers Support,3,0,0,0,0,0,3,2,My Team,no,"Approval group for “TX Operational Errors” (Support) amounts of $2001-10,000"
33000163267,CWT TX Op Error Manager Approvers Finance,3,0,0,0,0,0,3,2,My Team,no,"Approval group for “TX Operational Errors” (Finance) amounts of $0-2,000"
33000163268,CWT TX Op Error Manager Approvers IT,2,0,0,0,0,0,2,2,My Team,no,"Approval group for “TX Operational Errors” (IT) amounts of $0-2,000"
33000163269,CWT TX Ops Accenture,7,0,0,0,0,0,7,2,My Team,no,This group is for TX managers in ALL countries supporting feedback handling for ACCENTURE
33000163347,CWT TX Ops Benelux,3,0,0,0,0,0,3,2,My Team,no,This group is for TX managers in BENELUX supporting feedback handling for BENELUX clients
33000162741,CWT TX Ops Brazil,9,0,0,0,0,0,9,2,My Team,no,This group is for TX managers in Brazil supporting feedback handling for ALL clients
33000163348,CWT TX Ops Cigna,2,0,0,0,0,0,2,2,My Team,no,This group is for TX managers supporting feedback handling for CIGNA globally
33000163349,CWT TX Ops Concierge NORAM,2,0,0,0,0,0,2,2,My Team,no,This group is for TX Ops Concierge NORAM team
33000163350,CWT TX Ops Deloitte UK,3,0,0,0,0,0,3,2,My Team,no,This group is for TX managers in UK supporting feedback handling for DELOITTE
33000163351,CWT TX Ops Eastern Europe,5,0,0,0,0,0,5,2,My Team,no,"This group is for TX managers in CZECH REP., GREECE, HUNGARY, POLAND, ROMANIA and UKRAINE supporting feedback handling for ALL clients"
33000163352,CWT TX Ops Egypt,2,0,0,0,0,0,2,2,My Team,no,"This group is for TX managers in EGYPT supporting feedback handling for ALL clients AND: Siemens Gamessa and Energy : Jordan, Mauritania  Koch :  Bahrain and UAE  Oracle : Jordan , United Arab of Emirates , Saudi Arabia , Qatar , Kuwait , Oman , Bahrain , Lebanon, Morocco , Algeria , Kenya , Mauritius , Nigeria , Cote D'ivoire ( Ivory Coast ) , Ghana , Senegal"
33000163353,CWT TX Ops EU Parliament,2,0,0,0,0,0,2,2,My Team,no,This group is for European Parliament TX Managers
33000163354,CWT TX Ops FAO,3,0,0,0,0,0,3,2,My Team,no,This group is for TX managers in ITALY supporting feedback handling for FAO
33000163338,CWT TX Ops FTS VIP,6,0,0,0,0,0,6,2,My Team,no,This group is for TX Ops FTS VIP team
33000163339,CWT TX Ops HPI,1,0,0,0,0,0,1,2,My Team,no,This group is for TX managers supporting feedback handling for HPI globally
33000163340,CWT TX Ops IFAD,4,0,0,0,0,0,4,2,My Team,no,This group is for TX managers in ITALY supporting feedback handling for IFAD
33000163341,CWT TX Ops India,16,0,0,0,0,0,16,2,My Team,no,This group is for TX managers in INDIA supporting feedback handling for ALL clients
33000163342,CWT TX Ops NORAM,19,0,0,0,0,0,19,2,My Team,no,This group is for TX managers in NORAM supporting feedback handling for ALL clients
33000163343,CWT TX Ops Paramount,4,0,0,0,0,0,4,2,My Team,no,This group is for TX managers supporting feedback handling for PARAMOUNT globally
33000163344,CWT TX Ops PH GSC,4,0,0,0,0,0,4,2,My Team,no,This group is for TX Managers in GSC PH supporting feedback handling for ALL clients
33000163345,CWT TX Ops Siemens MNL,3,0,0,0,0,0,3,2,My Team,no,This group is for dedicated TX PH GSC Siemens Customer Service Team
33000163346,CWT TX Ops Solar Turbines PL,4,0,0,0,0,0,4,2,My Team,no,This group is for dedicated TX PL GSC Solar Turbines Customer Service Team
33000163325,CWT TX Ops Spain,4,0,0,0,0,0,4,2,My Team,no,This group is for TX managers in SPAIN supporting feedback handling for ALL clients
33000163326,CWT TX Ops UKIE,11,0,0,0,0,0,11,2,My Team,no,This group is for TX managers in UKIE supporting feedback handling for ALL clients
33000163327,CWT TX Ops VIP NORAM,1,0,0,0,0,0,1,2,My Team,no,This group is for TX Ops VIP NORAM team
33000163328,CWT TX Ops VISA/Macquarie,2,0,0,0,0,0,2,2,My Team,no,This group is for TX managers  supporting feedback handling for VISA and Macquarie.
33000162742,CWT TX Product Experts APAC,4,0,0,0,0,0,4,2,My Team,no,"Support TX Operations by providing expert guidance on client implementations, local and regional products, ensuring that all new and existing products meet global and regional standards."
33000162743,CWT TX Product Experts Book2GO,9,0,0,0,0,0,9,2,My Team,no,"Support TX Operations with by providing expert guidance on client implementations, local and regional products, ensuring that all new and existing products meet global and regional standards. Scope is restricted to the Italy specific product Book2Go."
33000162744,CWT TX Product Experts EMEA,8,0,0,0,0,0,8,2,My Team,no,"Support TX Operations by providing expert guidance on client implementations, local and regional products, ensuring that all new and existing products meet global and regional standards."
33000162183,CWT TX PRODUCT EXPERTS ITALY,9,0,0,0,0,0,9,2,My Team,no,"Support TX Operations by providing expert guidance on client implementations, local and regional products, ensuring that all new and existing products meet global and regional standards."
33000162747,CWT TX Product Experts NORAM,5,0,0,0,0,0,5,2,My Team,no,"Support TX Operations by providing expert guidance on client implementations, local and regional products, ensuring that all new and existing products meet global and regional standards"
33000162184,CWT TX REEMBOLSO,4,0,0,0,0,0,4,2,My Team,no,Fulfillment group for TX Operational Errors processing
33000163782,CWT TXC L2 CWT Resolve,0,0,0,0,0,0,0,2,My Team,no,
33000163320,CWT UK IT Procurement,2,0,0,0,0,0,2,2,My Team,no,null
33000162750,CWT UK WINGS FINANCE,4,0,0,0,0,0,4,2,My Team,no,Wings setup and maintenance UK
33000163321,CWT User Admin,1,0,0,0,0,0,1,2,My Team,no,"Group granting  access to User, Location, Group and Company tables."
33000163322,CWT USER MIGRATIONS,1,0,0,0,0,0,1,2,My Team,no,Hidden group used for Change Management user migrations and template management.
33000163323,CWT USER-ACTIVITY-TRACKER-USER,1,0,0,0,0,0,1,2,My Team,no,Group to assing role to access the u_user_activity_tracker table for license auditing.
33000162185,CWT VENDOR CONTRACT ADMIN,3,0,0,0,0,0,3,2,My Team,no,null
33000163324,CWT Vendor Manager,1,0,0,0,0,0,1,2,My Team,no,null
33000163334,CWT Vendor Security Management,1,0,0,0,0,0,1,2,My Team,no,null
33000163335,CWT Veracode-Integration-Role-Group,1,0,0,0,0,0,1,2,My Team,no,Role group to assign role sn_vul_veracode.configure_integration to users.
33000162753,CWT Verint QM GLOBAL L2,4,0,0,0,0,0,4,2,My Team,no,"Verint Quality Management support Level 2. Processing tickets not solved by L1. Members of this group are based by Region (APAC, EMEA, LATAM, NORAM)"
33000162186,CWT Verint QM Global Level 1,11,0,0,0,0,0,11,2,My Team,no,"Verint Quality Management support Global (Americas, EMEA, APAC) Level 1 processing tickets from end users in the support of WFO - Quality Management tool (Verint)"
33000162756,CWT Verint QM M&G L1,1,0,0,0,0,0,1,2,My Team,no,Verint Quality Management support Military & Government Level 1-Processing tickets reveived from end-users
33000162757,CWT Verint WFM APAC L1,1,0,0,0,0,0,1,2,My Team,no,Verint Work Force Management support APAC Level 1-Processing tickets reveived from end-users
33000162758,CWT Verint WFM EMEA L1,5,0,0,0,0,0,5,2,My Team,no,Verint Work Force Management support EMEA Level 1-Processing tickets reveived from end-users
33000162759,CWT Verint WFM Global L2,3,0,0,0,0,0,3,2,My Team,no,"Verint Work Force Management support Level 2. Processing tickets not solved by L1. Members of this group are based by Region (APAC, EMEA, LATAM, NORAM)"
33000162760,CWT Verint WFM LATAM L1,4,0,0,0,0,0,4,2,My Team,no,Verint Work Force Management support LATAM Level 1-Processing tickets reveived from end-users
33000162187,CWT Verint WFM M&G L1,1,0,0,0,0,0,1,2,My Team,no,Verint Work Force Management support M&G Level 1-Processing tickets reveived from end-users
33000162763,CWT Verint WFM M&G L2,1,0,0,0,0,0,1,2,My Team,no,Verint Work Force Management support Level 2. Processing tickets not solved by L1
33000162188,CWT Verint WFM NORAM L1,3,0,0,0,0,0,3,2,My Team,no,Verint Work Force Management support NORAM Level 1-Processing tickets reveived from end-users
33000163336,CWT Vulnerability Admin,1,0,0,0,0,0,1,2,My Team,no,"Configures all rules, integrations, etc. for the Vulnerability Response product."
33000163337,CWT Vulnerability Analyst,1,0,0,0,0,0,1,2,My Team,no,Monitors remediation of all vulnerable items.
33000163329,CWT Vulnerability Management,4,0,0,0,0,0,4,2,My Team,no,Works tickets  related to the Vulnerability Response module. This group will be a default landing spot for vulnerabilities without any current assignment logic.. it is also an email DL that we have setup to help with the management of these vulnerabilities.
33000163330,CWT Vulnerability Remediation Owner,1,0,0,0,0,0,1,2,My Team,no,"This role group grants access to work ""Vulnerability Remediation tasks""  This group has the role ""sn_vul.remediation_owner"" nested in it."
33000163331,CWT VULNERABILITY-ROLE-GROUP,1,0,0,0,0,0,1,2,My Team,no,null
33000162203,CWT WEB Operations,10,0,0,0,0,0,10,2,My Team,no,Manages SSL certificates and domains
33000162523,CWT WEB TEAM,4,0,0,0,0,0,4,2,My Team,no,null
33000162766,CWT WFM M&G MARKETS CWTSATOTRAVEL,1,0,0,0,0,0,1,2,My Team,no,null
33000162767,CWT Wings Approvers,3,0,0,0,0,0,3,2,My Team,no,Approve Wings change request
33000162189,CWT WINGS BO SUPPORT,14,0,0,0,0,0,14,2,My Team,no,The WINGS BO SUPPORT Team will handle all requests related the pure back-office task within WINGS
33000162770,CWT WINGS FO SUPPORT,11,0,0,0,0,0,11,2,My Team,no,WINGS FO SUPPORT is a WINGS support group for the TX related Requests
33000162771,CWT Work Force Management  (WFM),0,0,0,0,0,0,0,2,My Team,no,null
33000163332,CWT XX1 Travel XML API Approver Group,3,0,0,0,0,0,3,2,My Team,no,Create a Change Approver Group. Tie approver group to the below applications: XX1 Travel XML API Prod PCI XX1 Travel XML API Prod NON-PCI XX1 Travel XML API Preprod
33000163333,CWT Yubikey Approver Group,3,0,0,0,0,0,3,2,My Team,no,Approval group used for the Yubikey Request form.
33000162772,CWT Zillious Implementations,2,0,0,0,0,0,2,2,My Team,no,This group will be used to track and log Zillious India Implementations only. No ticket assignments are permitted.
33000162524,CWT_CRM_Application_Support,2,0,0,0,0,0,2,2,My Team,no,Group of CWT IT professionals supporting CRM Oracle Sales Cloud
33000162986,CWT_CRM_EIT_Approvers,1,0,0,0,0,0,1,2,My Team,no,Business Function (does not fit the field) - Sales and Program Management Enterprise Information Technology (EIT) EIT Approvers for CRM changes.
33000162525,CWT_CRM_EIT_Support,3,0,0,0,0,0,3,2,My Team,no,EIT Support for CRM Oracle Sales Cloud
33000162983,CWT-CREATE-USER,1,0,0,0,0,0,1,2,My Team,no,Group that controls cwt_create_user role.  For CWT users that need to create users in the system for Client company callers.
33000162984,CWT-VLAN-RANGES-USER,1,0,0,0,0,0,1,2,My Team,no,Group to apply the role u_cwt_vlan_ranges_user
33000162985,CWTU_NA,1,0,0,0,0,0,1,2,My Team,no,null
